n-999999999998,  zeta 
76655, 0.365323
76656, -6.579962
76657, -8.570346
76658, 6.282021
76659, 1.292581
76660, 9.372265
76661, -1.099938
76662, 35.688604
76663, -0.513253
76664, -5.943525
76665, 0.455129
76666, -0.961933
76667, -0.340327
76668, 2.169302
76669, 0.522808
76670, -0.187446
76671, -3.394269
76672, 1.515238
76673, -2.658992
76674, 0.304193
76675, -0.234898
76676, 0.834814
76677, -1.937936
76678, -0.038260
76679, -0.249480
76680, -0.387608
76681, -2.341878
76682, 0.290096
76683, -2.765451
76684, 4.085442
76685, -0.886620
76686, 0.247433
76687, -2.731829
76688, -1.116797
76689, -9.813929
76690, 1.715586
76691, -0.433282
76692, 2.049697
76693, -1.498409
76694, 1.708673
76695, -0.248858
76696, 6.866375
76697, -2.729982
76698, 7.197388
76699, -0.121101
76700, 3.231262
76701, -1.291565
76702, 0.924658
76703, -0.913508
76704, 1.989528
76705, -4.046561
76706, 6.736132
76707, -6.927531
76708, -1.120269
76709, -2.536835
76710, -1.127331
76711, -1.092722
76712, -0.480036
76713, -0.026903
76714, 0.590502
76715, -0.401029
76716, 0.211145
76717, 0.009571
76718, 0.633999
76719, -0.712686
76720, 1.694517
76721, -1.420372
76722, 2.595979
76723, -3.096275
76724, 0.452694
76725, -0.817804
76726, -0.481381
76727, -1.514663
76728, -0.664808
76729, -6.840582
76730, 6.992318
76731, -6.125916
76732, 8.733056
76733, -7.437282
76734, 5.805481
76735, -2.907180
76736, -1.557906
76737, -0.932791
76738, -0.670945
76739, -0.562456
76740, 2.576358
76741, 0.621230
76742, 1.149067
76743, 0.325821
76744, 0.002797
76745, 0.150719
76746, -1.805060
76747, -4.096956
76748, 4.186641
76749, -0.654944
76750, -1.161987
76751, -15.659434
76752, -1.877559
76753, 0.433103
76754, -0.110681
76755, -0.027784
76756, -0.788963
76757, 1.045061
76758, 9.188975
76759, -1.230273
76760, 0.012885
76761, -0.012015
76762, -0.079555
76763, -1.675020
76764, 0.099807
76765, -3.270106
76766, -0.159276
76767, -7.845900
76768, 3.684542
76769, -4.483289
76770, 17.868695
76771, -1.303124
76772, -1.314447
76773, -2.133358
76774, 0.839007
76775, -0.752446
76776, 2.722630
76777, -0.749731
76778, 1.380045
76779, -0.681829
76780, 0.979782
76781, -2.234938
76782, 1.054807
76783, -0.327598
76784, 0.321460
76785, -1.776188
76786, 0.213514
76787, -0.232444
76788, 1.063703
76789, -0.626372
76790, 1.875889
76791, -0.078529
76792, -0.255062
76793, -0.278382
76794, -0.896926
76795, 5.705788
76796, -4.049747
76797, -31.817404
76798, 8.901162
76799, 1.152005
76800, 0.394187
76801, -2.277364
76802, 3.238195
76803, -3.584535
76804, 1.369258
76805, -0.828738
76806, 0.950503
76807, -1.741741
76808, 0.750526
76809, -0.903514
76810, 5.520616
76811, -2.889455
76812, 3.293219
76813, -0.025641
76814, 0.981312
76815, -0.776187
76816, 0.239071
76817, -1.225177
76818, 4.265809
76819, -0.795880
76820, 0.413025
76821, -2.898816
76822, 1.743620
76823, -0.846682
76824, 1.892682
76825, -0.819507
76826, 1.325397
76827, -0.328541
76828, 1.240611
76829, 0.709423
76830, 3.983000
76831, -1.421423
76832, -0.031620
76833, -0.132415
76834, 0.885313
76835, 0.137497
76836, -1.844241
76837, -0.330798
76838, 27.600987
76839, -2.319071
76840, 4.964470
76841, -0.061441
76842, 9.739393
76843, -4.429466
76844, -2.899867
76845, -1.138793
76846, 1.605678
76847, 1.258483
76848, -0.059750
76849, -0.171893
76850, 0.514318
76851, -0.069583
76852, 1.891306
76853, -0.410330
76854, 0.626399
76855, -0.077696
76856, 0.192852
76857, -3.264843
76858, 0.232187
76859, -0.684544
76860, -2.738863
76861, -9.237453
76862, 3.567378
76863, -4.852939
76864, -0.511080
76865, -1.275505
76866, 1.074469
76867, -1.398563
76868, 0.779149
76869, 0.242438
76870, -3.331936
76871, -1.564684
76872, 19.021602
76873, -8.193861
76874, 10.664859
76875, 6.899250
76876, -0.858704
76877, -0.015761
76878, 0.652365
76879, -1.682117
76880, 1.180733
76881, -0.975622
76882, 4.573702
76883, -3.802978
76884, 2.418680
76885, -4.286714
76886, 0.293160
76887, -2.331157
76888, 0.313206
76889, -3.316571
76890, 2.547051
76891, 0.469464
76892, -0.274283
76893, -0.047589
76894, 0.067470
76895, -0.066801
76896, 0.660397
76897, -1.237553
76898, 1.589060
76899, -0.401168
76900, -0.067267
76901, 3.211763
76902, 2.404453
76903, -5.122320
76904, 2.527233
76905, 4.917696
76906, 20.975865
76907, -0.102450
76908, 5.447463
76909, -9.985676
76910, 3.945169
76911, -4.565298
76912, -0.715389
76913, -6.214169
76914, -4.311026
76915, 0.142041
76916, 0.387994
76917, -0.854237
76918, 1.477257
76919, -1.024007
76920, 0.905706
76921, 0.224877
76922, 5.282759
76923, -1.313268
76924, 0.411452
76925, -1.124143
76926, 0.212517
76927, -0.744674
76928, -0.032093
76929, 2.141405
76930, 2.965270
76931, -4.199239
76932, 5.850805
76933, -2.796939
76934, 2.428220
76935, -1.303264
76936, 0.530821
76937, -1.084053
76938, 1.863647
76939, -1.813408
76940, 1.763448
76941, -0.420783
76942, 3.713270
76943, -0.463720
76944, 2.295503
76945, -2.213680
76946, -3.344508
76947, -17.837150
76948, 0.507192
76949, -16.519928
76950, -2.640175
76951, -0.928360
76952, 0.400539
76953, -2.283853
76954, 0.731262
76955, 0.042380
76956, -0.116612
76957, 0.118274
76958, -0.000178
76959, -1.071546
76960, 0.350138
76961, -3.555482
76962, 2.960090
76963, -0.169657
76964, 0.596676
76965, -0.001817
76966, 0.391830
76967, 0.615666
76968, 3.989294
76969, -1.118160
76970, 0.001172
76971, 1.724443
76972, 0.969196
76973, 1.834346
76974, -4.536988
76975, -25.485236
76976, 5.271386
76977, -0.513723
76978, 4.319244
76979, -5.441946
76980, 8.076299
76981, -0.073111
76982, 1.302458
76983, -0.262307
76984, 1.027103
76985, -1.035932
76986, 0.963998
76987, -2.187091
76988, 0.625472
76989, 0.206423
76990, 0.230711
76991, 0.317431
76992, 1.780917
76993, -3.566526
76994, 0.419196
76995, -3.402156
76996, 4.609294
76997, -4.331597
76998, 1.431718
76999, -0.614651
77000, 0.780831
77001, -0.758609
77002, 0.075316
77003, -0.427261
77004, 0.512711
77005, -0.616970
77006, 1.390656
77007, -0.093584
77008, 0.844291
77009, -0.603115
77010, 2.955111
77011, 0.001094
77012, 6.270810
77013, -1.878660
77014, 8.627845
77015, -9.095647
77016, 3.890192
77017, -1.644729
77018, 1.097504
77019, -2.835565
77020, 5.533345
77021, -2.686489
77022, 0.995544
77023, 0.031934
77024, 1.522150
77025, -10.504742
77026, -5.552733
77027, 0.249312
77028, 0.085927
77029, -0.051572
77030, 0.241292
77031, -0.373551
77032, 0.115122
77033, -0.386352
77034, 0.022868
77035, 0.493757
77036, 2.756069
77037, -1.860049
77038, 2.298781
77039, 0.850754
77040, 7.587081
77041, -2.196631
77042, 2.903097
77043, -0.480944
77044, -0.178570
77045, -2.871076
77046, 9.872306
77047, -4.717466
77048, 0.364291
77049, -3.015123
77050, 0.331046
77051, -2.152144
77052, 0.187539
77053, -3.989422
77054, 10.164633
77055, -1.974464
77056, 0.356398
77057, 0.619571
77058, 0.223401
77059, -0.810643
77060, 0.452899
77061, -1.401765
77062, 9.177081
77063, -0.069425
77064, 2.842849
77065, 0.623368
77066, 1.246537
77067, -0.310808
77068, 0.862293
77069, -1.027288
77070, 0.006157
77071, -3.655560
77072, 0.742169
77073, -1.557495
77074, 0.806530
77075, -1.338502
77076, 1.277333
77077, -0.059844
77078, 0.554898
77079, -1.546453
77080, 0.410074
77081, 1.552829
77082, -1.287376
77083, 3.431255
77084, -16.178711
77085, -56.033669
77086, 27.298524
77087, 14.856033
77088, 2.465348
77089, 5.212190
77090, -1.487049
77091, 0.249541
77092, 0.046732
77093, -1.597708
77094, 0.056301
77095, -0.464147
77096, 3.454093
77097, -0.209329
77098, 0.105743
77099, -1.034553
77100, 2.366042
77101, -0.945313
77102, 1.097253
77103, -1.866329
77104, 0.475494
77105, -3.663417
77106, 0.367806
77107, -1.359733
77108, 0.461910
77109, -1.702746
77110, 2.105568
77111, -2.311599
77112, 1.329105
77113, 0.815924
77114, 6.792365
77115, -5.628870
77116, 0.169351
77117, -0.474664
77118, 2.682550
77119, -3.936636
77120, 1.775081
77121, -2.763944
77122, 3.403480
77123, -6.489770
77124, 1.591409
77125, -1.153778
77126, 0.704817
77127, -3.537393
77128, 1.268379
77129, -7.046138
77130, 1.814257
77131, -6.169040
77132, -0.742397
77133, 0.696192
77134, 0.871995
77135, -0.647225
77136, 1.339854
77137, -0.374276
77138, 1.292715
77139, -1.228961
77140, 0.620564
77141, -0.336924
77142, 0.333150
77143, -0.424987
77144, 0.002705
77145, 0.761291
77146, -2.221328
77147, 2.331003
77148, 9.721381
77149, -3.871065
77150, 2.131985
77151, -4.467738
77152, 7.010034
77153, -0.613076
77154, 3.889545
77155, -3.000700
77156, 5.738188
77157, -11.449077
77158, -1.892572
77159, -2.725983
77160, 3.643416
77161, 0.865281
77162, 2.520692
77163, -2.190958
77164, -0.081662
77165, -0.144047
77166, 1.208826
77167, -0.165671
77168, 0.331931
77169, -0.800547
77170, 0.407426
77171, 0.198030
77172, 2.145328
77173, -2.361754
77174, 2.412572
77175, -2.434062
77176, 1.125476
77177, -6.749025
77178, 5.179131
77179, 1.196248
77180, 0.496241
77181, -0.167748
77182, 0.728323
77183, -0.064539
77184, 1.017352
77185, 0.322308
77186, -0.956738
77187, -1.035514
77188, -5.455635
77189, -16.485069
77190, 5.975167
77191, -3.267251
77192, 4.714588
77193, -0.842606
77194, -1.138440
77195, -16.087973
77196, 1.126611
77197, -5.413402
77198, -0.551709
77199, -1.725641
77200, 1.098442
77201, 0.839270
77202, -0.277301
77203, -0.761675
77204, 0.859694
77205, -1.123233
77206, 0.426372
77207, -0.479799
77208, 1.501427
77209, -2.728586
77210, 1.116131
77211, -0.442635
77212, 1.112556
77213, -0.728910
77214, 0.055170
77215, 0.917176
77216, 0.624160
77217, 2.637583
77218, 8.352152
77219, -1.293006
77220, 3.894799
77221, 0.260043
77222, 3.447481
77223, -8.660516
77224, 5.786367
77225, -7.585791
77226, 4.264545
77227, -8.233577
77228, -4.488895
77229, 0.161345
77230, 0.960508
77231, -0.271820
77232, 0.324238
77233, -1.031599
77234, 1.039655
77235, 0.111178
77236, 3.536909
77237, -4.114252
77238, 5.181770
77239, -5.104019
77240, 0.714177
77241, 0.229870
77242, 0.224424
77243, 0.029553
77244, 2.969091
77245, -0.868638
77246, 0.603019
77247, -0.829844
77248, -0.011270
77249, -1.824895
77250, 0.947223
77251, 0.744825
77252, 3.267491
77253, -4.787144
77254, 0.014523
77255, -0.503343
77256, 0.476335
77257, 0.318340
77258, -1.552929
77259, -4.183484
77260, 3.571379
77261, 3.833952
77262, 22.115221
77263, -4.490681
77264, 7.003739
77265, -9.910282
77266, -1.133811
77267, 1.403500
77268, 2.478612
77269, -0.657358
77270, -1.172930
77271, -0.485030
77272, 1.977115
77273, -0.703148
77274, 0.220497
77275, -0.299020
77276, 0.667324
77277, -0.142989
77278, 0.813559
77279, -0.644560
77280, 0.929152
77281, -1.352071
77282, 0.553046
77283, -1.482358
77284, 2.445520
77285, -0.472118
77286, 3.334077
77287, -0.773951
77288, 13.101198
77289, 0.568816
77290, -0.317078
77291, -0.272441
77292, 0.502475
77293, -1.714318
77294, 0.819185
77295, -4.306883
77296, 3.637762
77297, -2.555298
77298, 0.115657
77299, -14.962847
77300, 3.992055
77301, 1.723205
77302, 0.123344
77303, -0.561059
77304, 9.663696
77305, 1.358942
77306, -1.242791
77307, -0.017152
77308, 0.321108
77309, 1.112358
77310, 3.981500
77311, -9.834481
77312, 2.405544
77313, -3.191209
77314, -3.174116
77315, 0.121844
77316, 0.186568
77317, -0.042854
77318, 1.792363
77319, -0.235641
77320, 1.259369
77321, -0.016973
77322, 0.199847
77323, -0.505106
77324, 0.366849
77325, -1.180956
77326, 0.005588
77327, 0.306366
77328, -8.467379
77329, -7.617182
77330, 21.967462
77331, -21.460220
77332, 3.725749
77333, 5.609782
77334, -1.305480
77335, -0.146359
77336, 3.283987
77337, -1.881490
77338, 1.872441
77339, -3.884253
77340, -0.744627
77341, -0.100025
77342, 1.173223
77343, -0.001990
77344, 1.665789
77345, -1.660768
77346, 0.889515
77347, -0.762308
77348, 0.296588
77349, -1.114947
77350, 0.885172
77351, -0.461163
77352, 8.523284
77353, -1.626673
77354, -0.246534
77355, 0.059718
77356, 2.186847
77357, -0.579162
77358, 1.352850
77359, 0.186971
77360, 3.550549
77361, -1.984547
77362, 3.996577
77363, -5.706427
77364, 0.113719
77365, -0.493969
77366, 1.878817
77367, 0.932099
77368, 6.882209
77369, -1.386538
77370, 3.899902
77371, -0.715584
77372, 4.770603
77373, -4.563628
77374, 20.317501
77375, 4.176873
77376, -2.297404
77377, -0.840950
77378, 3.862546
77379, 0.889967
77380, -0.599463
77381, 0.001968
77382, 1.928636
77383, 0.020799
77384, 0.615162
77385, -0.024327
77386, -0.013729
77387, 0.344847
77388, -3.900212
77389, -10.107655
77390, 1.818252
77391, -0.455081
77392, 1.218403
77393, -0.754704
77394, 1.087529
77395, 0.283469
77396, -3.252938
77397, -7.511664
77398, 0.218233
77399, -5.387443
77400, 4.531030
77401, -6.553534
77402, 6.883559
77403, -13.348236
77404, -2.132387
77405, -5.273125
77406, -2.215038
77407, -2.009987
77408, -0.439656
77409, -0.031492
77410, 0.786929
77411, -0.730566
77412, 0.661930
77413, -3.715713
77414, 0.390117
77415, -1.155440
77416, 1.175207
77417, -1.096059
77418, 1.744818
77419, -3.994488
77420, 3.692767
77421, -0.500151
77422, 2.098286
77423, -1.669558
77424, 2.726460
77425, 0.049263
77426, 1.383009
77427, -1.265427
77428, 0.304220
77429, 0.064298
77430, 0.572026
77431, -1.976773
77432, 0.113884
77433, 1.342039
77434, -0.719269
77435, 3.506524
77436, 9.158212
77437, -11.079776
77438, 5.770833
77439, -10.413307
77440, 3.344230
77441, -1.297131
77442, 7.785852
77443, -1.194513
77444, 0.301775
77445, -0.155116
77446, -0.100539
77447, -1.012871
77448, 0.784331
77449, -2.036141
77450, 2.095588
77451, -0.185401
77452, 2.053166
77453, -0.284133
77454, 3.065044
77455, 0.039373
77456, -0.151295
77457, -0.216654
77458, 0.436096
77459, 0.024769
77460, -0.661622
77461, 2.717909
77462, -0.749019
77463, -8.041964
77464, 1.155019
77465, -9.676931
77466, 0.951035
77467, -5.713974
77468, 4.964855
77469, -0.455352
77470, 0.319002
77471, -1.470007
77472, 1.581501
77473, 0.545782
77474, 8.359285
77475, -3.116460
77476, 6.739497
77477, -2.285618
77478, -0.890073
77479, -0.285514
77480, 1.382199
77481, -3.227121
77482, 1.897871
77483, -1.407091
77484, 2.513119
77485, -7.887888
77486, -0.966995
77487, -0.450501
77488, 0.309177
77489, -1.300033
77490, 1.900822
77491, -0.837263
77492, 0.339253
77493, 0.118359
77494, 2.998750
77495, -2.223161
77496, 1.128332
77497, -1.040293
77498, 0.206587
77499, 0.045309
77500, -1.239613
77501, -1.303257
77502, -2.357578
77503, -8.223910
77504, 1.442276
77505, -0.539354
77506, 1.512984
77507, -3.192058
77508, -4.901161
77509, -23.475201
77510, 3.877889
77511, -12.788956
77512, 3.571319
77513, -2.738817
77514, 0.524162
77515, 3.522907
77516, -0.930295
77517, 0.125921
77518, -0.331939
77519, -0.091232
77520, -0.411962
77521, -1.944089
77522, 1.527496
77523, -1.491328
77524, 0.415071
77525, 0.061841
77526, 0.228942
77527, 0.305125
77528, 11.090411
77529, -1.282343
77530, 0.125964
77531, -1.604085
77532, 0.091675
77533, -2.550235
77534, 0.868149
77535, -2.283591
77536, 0.289037
77537, 0.394282
77538, 1.114960
77539, -4.391820
77540, 4.005295
77541, -3.091802
77542, 1.009418
77543, 3.644391
77544, 21.928516
77545, 1.564755
77546, -0.550715
77547, -2.258606
77548, 1.350402
77549, -1.170533
77550, 1.293270
77551, -2.927811
77552, 3.010187
77553, -6.048226
77554, 7.923414
77555, -0.945801
77556, -1.223855
77557, 0.932802
77558, 0.449625
77559, -0.572826
77560, 1.890353
77561, -0.883699
77562, 0.269533
77563, -0.894490
77564, 0.456275
77565, -1.770921
77566, 0.117645
77567, -0.536599
77568, -0.440176
77569, 0.068090
77570, 0.483629
77571, -1.254381
77572, 1.303524
77573, -0.093895
77574, 2.873127
77575, -5.099668
77576, 5.795086
77577, -10.187955
77578, 1.303453
77579, -29.297107
77580, -14.611467
77581, 0.381735
77582, -0.145056
77583, -1.172084
77584, 0.847901
77585, -1.447682
77586, 3.959195
77587, -4.393361
77588, 2.635528
77589, 0.968878
77590, 1.059098
77591, -0.417040
77592, 0.557915
77593, -2.207375
77594, -0.122424
77595, 0.048645
77596, -3.837277
77597, -11.911628
77598, -0.651094
77599, -0.391567
77600, 0.343217
77601, -1.896221
77602, 6.229123
77603, -2.825150
77604, -0.286653
77605, -0.732978
77606, 0.611837
77607, -1.964042
77608, 2.761332
77609, 0.038007
77610, -0.362439
77611, -0.204778
77612, 1.605290
77613, -0.405456
77614, -4.253183
77615, 7.678231
77616, 34.027162
77617, -22.446854
77618, -8.377787
77619, -0.869608
77620, 0.605216
77621, -2.815600
77622, -1.095185
77623, -0.415467
77624, 1.482823
77625, -2.090300
77626, 0.257243
77627, -0.491584
77628, 1.933837
77629, -0.234255
77630, 0.756463
77631, -0.621004
77632, 1.992145
77633, -0.145463
77634, 0.249465
77635, 0.006861
77636, -1.403486
77637, -5.039556
77638, 0.121083
77639, -2.775058
77640, 1.097466
77641, -1.390017
77642, 2.401270
77643, -0.565720
77644, 0.749260
77645, -1.690846
77646, 4.771865
77647, -9.731051
77648, 7.479527
77649, -2.271063
77650, 5.241418
77651, -0.262497
77652, 5.539363
77653, 1.031730
77654, 2.763662
77655, 0.464550
77656, 1.025930
77657, -1.094199
77658, 0.647892
77659, -1.793984
77660, 2.237640
77661, -0.074153
77662, 1.420673
77663, 0.504998
77664, -1.490997
77665, -26.146635
77666, -6.573832
77667, 2.491776
77668, 0.012428
77669, -0.841265
77670, 1.271450
77671, -0.208714
77672, 0.146890
77673, -0.167384
77674, -0.276987
77675, -0.049016
77676, 1.142345
77677, 0.740613
77678, 6.245836
77679, -1.911819
77680, 0.310432
77681, -3.097491
77682, 3.010936
77683, -1.470975
77684, 1.743991
77685, 2.275006
77686, 12.585195
77687, -21.039805
77688, -0.070698
77689, 1.329284
77690, 4.146211
77691, 1.240930
77692, 0.129707
77693, -7.029299
77694, -0.361910
77695, -0.284287
77696, -1.222312
77697, -0.018582
77698, 0.035705
77699, 0.255348
77700, 2.628834
77701, -0.102889
77702, -0.108460
77703, -2.053198
77704, 1.965119
77705, -0.368482
77706, -0.052196
77707, -1.296121
77708, -1.572628
77709, -7.841898
77710, 0.685931
77711, -7.333373
77712, 2.737893
77713, -1.567755
77714, 0.347159
77715, -0.361895
77716, -0.551855
77717, -1.002028
77718, 10.068775
77719, -0.687496
77720, 2.929489
77721, -1.411693
77722, 3.897594
77723, -1.438506
77724, 2.113858
77725, -5.513256
77726, 5.190430
77727, -1.972206
77728, 1.701965
77729, -4.428811
77730, 0.297900
77731, -2.347621
77732, 1.183595
77733, -0.457121
77734, 0.634443
77735, -0.405897
77736, 0.159950
77737, -1.714847
77738, 2.484760
77739, -0.265726
77740, 5.151143
77741, 0.413958
77742, 0.390281
77743, -1.102269
77744, 1.095079
77745, -0.236190
77746, 0.600765
77747, -0.168339
77748, 0.403525
77749, 1.236578
77750, -3.608938
77751, 1.113873
77752, -8.596767
77753, -21.340252
77754, 26.421372
77755, -9.410242
77756, -5.613009
77757, -0.898479
77758, 6.462951
77759, 0.450088
77760, 3.126604
77761, 1.216090
77762, -0.337269
77763, -0.337609
77764, 0.597593
77765, -0.700091
77766, 0.345830
77767, -1.941149
77768, 0.431631
77769, -2.377000
77770, 5.141577
77771, -0.107953
77772, 0.119298
77773, -1.489133
77774, 1.596186
77775, -0.944976
77776, 0.255841
77777, -0.489678
77778, 2.875587
77779, -5.150020
77780, 0.585579
77781, -5.688705
77782, -0.913708
77783, -0.299969
77784, 0.326295
77785, 0.095403
77786, -1.780214
77787, -4.077128
77788, 0.941961
77789, -9.534076
77790, 4.962833
77791, -2.256833
77792, 0.244431
77793, -4.018990
77794, 3.964576
77795, -2.347573
77796, 4.195499
77797, -1.810215
77798, 2.525565
77799, -7.527601
77800, 3.741270
77801, -3.738243
77802, -2.452759
77803, -0.999749
77804, 0.792748
77805, 0.438938
77806, 0.206305
77807, -0.561938
77808, 0.194164
77809, -0.279504
77810, 0.073207
77811, -0.923200
77812, -0.545041
77813, -2.752323
77814, 0.745016
77815, -0.343376
77816, 0.738465
77817, 2.588842
77818, 5.765424
77819, -5.074433
